Time,Product name,PID,robotMAC,Store,Start running time,unbound,Operating time (h),Running mileage (km),Number of tasks
2022-11-24,bellabot,SV1000211931010,D4:12:43:B0:E7:9A,Velich,2022-11-24 12:24:23,false,0.09,0.08,5
2022-11-24,kettybot,PNT102213716164,20:50:E7:23:69:5C,Parmesan,2022-11-24 01:00:27,false,0.49,0.66,51
2022-11-24,bellabot,SV1000212910001,20:50:E7:23:3D:AA,Soft-servis,2022-11-24 07:44:47,false,0.75,0.78,43
2022-11-24,bellabot,SV1000214017033,20:50:E7:02:FD:36,Soft-servis,2022-11-24 13:50:02,false,0.67,0.87,8
2022-11-24,bellabot,SV1000214017031,20:50:E7:03:06:3A,Jango Park,2022-11-24 17:11:00,false,0.32,0.33,7
2022-11-24,bellabot,SV1000214017015,20:50:E7:02:E4:50,Fun Jump,2022-11-24 10:21:22,false,1.14,1.41,35
2022-11-24,bellabot,SV1114223233001,10:2C:6B:97:C7:FE,Soft-Stend,2022-11-23 23:56:54,false,0.55,0.53,49
2022-11-24,bellabot,620019270070278,20:50:E7:02:FD:68,Perchini,2022-11-24 09:50:26,false,0.66,0.73,41
2022-11-24,bellabot,sv1000214017014,20:50:E7:02:EB:0A,Фанджамп Екатеринбург,2022-11-24 09:41:23,false,0.81,1.08,23
2022-11-24,bellabot,SV1000214017001,20:50:E7:02:7F:10,Динозаврия,2022-11-24 08:31:07,false,0.98,0.70,23
2022-11-24,bellabot,SV1000213954003,20:50:E7:02:87:DA,Soft-servis,2022-11-24 17:20:58,false,0.15,0.16,10
2022-11-24,bellabot,sv1000213943015,20:50:E7:23:95:7C,Fun Jump Kazan,2022-11-24 11:46:40,false,0.72,0.55,22
2022-11-24,kettybot,PNT102213716159,20:50:E7:23:96:70,Динозаврия,2022-11-24 10:26:02,false,0.07,0.04,5
2022-11-24,bellabot,SV1000212910013,20:50:E7:23:79:E8,Flagman office,2022-11-24 19:29:18,false,0.01,0.01,1
