Time,Product name,PID,robotMAC,Store,Start running time,unbound,Operating time (h),Running mileage (km),Number of tasks
2023-01-24,bellabot,SV1000211931010,D4:12:43:B0:E7:9A,Velich,2023-01-24 13:29:44,false,0.00,0.01,1
2023-01-24,bellabot,SV1114223233001,10:2C:6B:97:C7:FE,Soft-Stend,2023-01-24 10:57:09,false,0.55,0.38,48
2023-01-24,bellabot,SV1000214017015,20:50:E7:02:E4:50,Fun Jump,2023-01-24 10:52:23,false,0.63,0.69,23
2023-01-24,bellabot,sv1000213943034,20:50:E7:23:56:70,Чайхана PLOV,2023-01-24 00:08:28,false,0.36,0.34,14
2023-01-24,bellabot,620019270070278,20:50:E7:02:FD:68,Perchini,2023-01-24 06:16:47,false,1.22,1.01,49
2023-01-24,bellabot,620019240060415,20:50:E7:02:24:2A,Parmesan,2023-01-23 22:41:35,false,1.81,1.33,90
2023-01-24,bellabot,SV1000214017001,20:50:E7:02:7F:10,Динозаврия,2023-01-24 06:44:01,false,0.77,0.69,19
2023-01-24,bellabot,SV1000211931009,D4:12:43:B0:F9:56,Gastreet_panorama,2023-01-24 16:22:36,false,0.12,0.10,8
2023-01-24,bellabot,Sv1000214017008,20:50:E7:23:83:6A,Parmesan,2023-01-23 23:01:50,false,1.47,1.68,59
2023-01-24,bellabot,SV1000213954003,20:50:E7:02:87:DA,Soft-servis,2023-01-24 21:23:19,false,0.11,0.08,9
2023-01-24,bellabot,SV1001205116386,D4:12:43:BF:63:8E,Firemakers,2023-01-24 09:44:09,false,1.76,1.85,125
2023-01-24,kettybot,PNT102213716170,20:50:E7:02:F3:3E,Neo,2023-01-24 10:40:53,false,0.82,0.52,64
2023-01-24,kettybot,PNT102213716164,20:50:E7:23:69:5C,Parmesan,2023-01-24 00:07:23,false,0.38,0.35,29
2023-01-24,bellabot,SV1000212652005,20:50:E7:23:B4:80,Sber Univercity,2023-01-24 21:26:37,false,1.06,0.17,10
2023-01-24,bellabot,SV1000213954014,20:50:E7:23:71:74,Ресторан ГрильХаус,2023-01-24 00:18:11,false,0.20,0.27,15
2023-01-24,bellabot,620015050070163,D4:12:43:B1:02:2C,Gastreet_panorama,2023-01-24 04:02:42,false,0.46,0.51,13
2023-01-23,bellabot,SV1000211931009,D4:12:43:B0:F9:56,Gastreet_panorama,2023-01-23 12:17:19,false,0.21,0.26,14
2023-01-23,bellabot,620019240060415,20:50:E7:02:24:2A,Parmesan,2023-01-22 22:50:30,false,1.66,0.90,51
2023-01-23,bellabot,SV1000211931012,D4:12:43:B0:D5:68,Gastreet_panorama,2023-01-23 00:10:57,false,0.32,0.33,16
2023-01-23,kettybot,PNT102213716158,20:50:E7:02:12:A8,Baltiya Hotel,2023-01-23 02:09:01,false,10.35,0.00,4
2023-01-23,bellabot,SV1000214017001,20:50:E7:02:7F:10,Динозаврия,2023-01-23 10:24:44,false,1.09,0.91,29
2023-01-23,bellabot,SV1000214017015,20:50:E7:02:E4:50,Fun Jump,2023-01-23 11:47:42,false,0.70,0.36,35
2023-01-23,bellabot,620015050070163,D4:12:43:B1:02:2C,Gastreet_panorama,2023-01-23 06:06:22,false,0.39,0.43,7
2023-01-23,kettybot,pnt102213716189,20:50:E7:23:BB:68,SMS,2023-01-23 14:03:22,false,2.44,4.30,13
2023-01-23,bellabot,SV1114223233001,10:2C:6B:97:C7:FE,Soft-Stend,2023-01-23 11:43:15,false,0.78,0.31,32
2023-01-23,bellabot,620019270070278,20:50:E7:02:FD:68,Perchini,2023-01-23 07:06:47,false,0.39,0.39,21
2023-01-23,pudubot,PD9152212113001,D4:12:43:C4:A3:AA,Gastreet_panorama,2023-01-23 12:24:41,false,0.09,0.05,7
2023-01-23,bellabot,sv1000213943034,20:50:E7:23:56:70,Чайхана PLOV,2023-01-23 01:08:04,false,0.37,0.37,12
2023-01-23,bellabot,SV1000212910001,20:50:E7:23:3D:AA,Soft-servis,2023-01-23 06:22:44,false,1.12,0.90,93
2023-01-23,kettybot,PNT102213716170,20:50:E7:02:F3:3E,Neo,2023-01-23 09:57:32,false,0.54,0.33,44
2023-01-23,bellabot,SV1000214017033,20:50:E7:02:FD:36,Soft-servis,2023-01-23 09:29:25,false,2.01,1.47,10
2023-01-23,kettybot,PNT102213716164,20:50:E7:23:69:5C,Parmesan,2023-01-23 01:04:45,false,0.42,0.37,40
2023-01-23,bellabot,SV1000214017031,20:50:E7:03:06:3A,Jango Park,2023-01-23 15:04:11,false,0.43,0.40,7
2023-01-23,bellabot,sv1000214017014,20:50:E7:02:EB:0A,Фанджамп Екатеринбург,2023-01-23 09:54:51,false,0.59,0.74,22
2023-01-23,bellabot,Sv1000214017008,20:50:E7:23:83:6A,Parmesan,2023-01-22 22:42:21,false,1.79,0.96,28
2023-01-23,pudubot,PD9152213661013,20:50:E7:02:D2:28,Санаторий Заполярье,2023-01-23 19:29:35,false,1.01,0.45,5
2023-01-23,bellabot,SV1000213954014,20:50:E7:23:71:74,Ресторан ГрильХаус,2023-01-23 00:09:34,false,0.34,0.38,21
2023-01-23,bellabot,sv1000214017022,20:50:E7:02:EB:56,Компот,2023-01-23 00:51:31,false,0.64,0.45,49
2023-01-23,bellabot,SV1000213954003,20:50:E7:02:87:DA,Soft-servis,2023-01-23 11:26:49,false,0.05,0.08,3
2023-01-23,bellabot,SV1000214017013,20:50:E7:02:BF:E8,АРТ-Премиум,2023-01-23 08:57:59,false,0.53,0.52,29
2023-01-23,bellabot,SV1000212652005,20:50:E7:23:B4:80,Sber Univercity,2023-01-23 02:00:36,false,7.49,0.45,21
2023-01-23,bellabot,SV1001205116386,D4:12:43:BF:63:8E,Firemakers,2023-01-23 10:41:48,false,1.80,2.17,149
2023-01-23,bellabot,SV1000212910013,20:50:E7:23:79:E8,Flagman office,2023-01-23 11:25:05,false,0.08,0.11,5
2023-01-23,bellabot,sv1000213943015,20:50:E7:23:95:7C,Fun Jump Kazan,2023-01-23 10:41:30,false,1.81,0.88,33
2023-01-22,kettybot,PNT102213716159,20:50:E7:23:96:70,Динозаврия,2023-01-22 11:49:31,false,0.67,0.06,3
2023-01-22,bellabot,SV1000213954003,20:50:E7:02:87:DA,Soft-servis,2023-01-22 12:24:26,false,0.09,0.09,8
2023-01-22,bellabot,sv1000214017014,20:50:E7:02:EB:0A,Фанджамп Екатеринбург,2023-01-22 07:43:10,false,2.78,3.21,76
2023-01-22,bellabot,620015050070163,D4:12:43:B1:02:2C,Gastreet_panorama,2023-01-22 02:53:03,false,1.62,1.87,36
2023-01-22,bellabot,SV1000211931009,D4:12:43:B0:F9:56,Gastreet_panorama,2023-01-22 17:23:04,false,0.12,0.06,4
2023-01-22,bellabot,620019270070278,20:50:E7:02:FD:68,Perchini,2023-01-22 06:35:43,false,0.90,0.86,40
2023-01-22,kettybot,PNT102213716170,20:50:E7:02:F3:3E,Neo,2023-01-22 09:24:36,false,1.09,0.69,90
2023-01-22,bellabot,SV1000214017033,20:50:E7:02:FD:36,Soft-servis,2023-01-22 08:38:10,false,0.86,1.30,5
2023-01-22,bellabot,sv1000213943034,20:50:E7:23:56:70,Чайхана PLOV,2023-01-22 23:25:29,false,0.08,0.07,2
2023-01-22,bellabot,SV1000214017001,20:50:E7:02:7F:10,Динозаврия,2023-01-22 04:47:35,false,1.71,0.83,47
2023-01-22,bellabot,SV1114223233001,10:2C:6B:97:C7:FE,Soft-Stend,2023-01-21 22:26:21,false,2.06,1.33,174
2023-01-22,bellabot,SV1000214017015,20:50:E7:02:E4:50,Fun Jump,2023-01-22 09:26:18,false,3.06,3.11,83
2023-01-22,kettybot,PNT102213716158,20:50:E7:02:12:A8,Baltiya Hotel,2023-01-21 03:07:30,false,22.37,0.00,4
2023-01-22,bellabot,SV1000213954014,20:50:E7:23:71:74,Ресторан ГрильХаус,2023-01-22 00:07:52,false,0.37,0.47,27
2023-01-22,bellabot,SV1000212910001,20:50:E7:23:3D:AA,Soft-servis,2023-01-22 05:35:05,false,1.92,1.61,158
2023-01-22,kettybot,PNT102213716164,20:50:E7:23:69:5C,Parmesan,2023-01-21 23:20:39,false,1.16,0.90,78
2023-01-22,bellabot,sv1000214017022,20:50:E7:02:EB:56,Компот,2023-01-22 09:22:16,false,1.13,0.80,88
2023-01-22,pudubot,PD9152213661013,20:50:E7:02:D2:28,Санаторий Заполярье,2023-01-22 08:18:32,false,2.19,1.14,7
2023-01-22,bellabot,Sv1000214017008,20:50:E7:23:83:6A,Parmesan,2023-01-21 22:36:43,false,1.89,1.74,56
2023-01-22,bellabot,SV1000211931010,D4:12:43:B0:E7:9A,Velich,2023-01-22 01:29:45,false,0.00,0.01,1
2023-01-22,bellabot,620019240060415,20:50:E7:02:24:2A,Parmesan,2023-01-21 21:34:40,false,2.92,1.99,126
2023-01-22,bellabot,SV1000214017031,20:50:E7:03:06:3A,Jango Park,2023-01-22 11:07:25,false,0.38,0.39,11
2023-01-22,bellabot,SV1000211931012,D4:12:43:B0:D5:68,Gastreet_panorama,2023-01-22 19:06:17,false,0.40,0.62,21
2023-01-22,bellabot,SV1000212910013,20:50:E7:23:79:E8,Flagman office,2023-01-21 23:58:02,false,0.53,0.58,30
2023-01-22,bellabot,sv1000213943015,20:50:E7:23:95:7C,Fun Jump Kazan,2023-01-21 23:10:09,false,1.33,0.92,41
2023-01-22,bellabot,SV1000212652005,20:50:E7:23:B4:80,Sber Univercity,2023-01-22 10:55:56,false,0.57,0.36,16
2023-01-22,bellabot,SV1001205116386,D4:12:43:BF:63:8E,Firemakers,2023-01-22 09:18:58,false,2.18,2.50,172
2023-01-22,bellabot,SV1000214017034,20:50:E7:02:BE:0C,Soft-servis,2023-01-22 15:52:31,false,1.62,2.56,1
2023-01-22,bellabot,SV1000214017013,20:50:E7:02:BF:E8,АРТ-Премиум,2023-01-22 18:00:23,false,0.49,0.00,1
2023-01-21,kettybot,PNT102213716170,20:50:E7:02:F3:3E,Neo,2023-01-21 10:28:25,false,1.03,0.70,84
2023-01-21,kettybot,PNT102213716158,20:50:E7:02:12:A8,Baltiya Hotel,2023-01-21 14:29:52,false,0.00,0.00,1
2023-01-21,bellabot,SV1114223233001,10:2C:6B:97:C7:FE,Soft-Stend,2023-01-20 22:44:37,false,1.76,1.15,152
2023-01-21,bellabot,SV1001205116386,D4:12:43:BF:63:8E,Firemakers,2023-01-20 22:18:46,false,2.19,2.16,165
2023-01-21,bellabot,SV1000214017001,20:50:E7:02:7F:10,Динозаврия,2023-01-21 06:37:24,false,0.88,0.80,27
2023-01-21,bellabot,sv1000214017014,20:50:E7:02:EB:0A,Фанджамп Екатеринбург,2023-01-21 09:01:54,false,2.47,2.85,57
2023-01-21,bellabot,620019270070278,20:50:E7:02:FD:68,Perchini,2023-01-21 08:40:28,false,0.83,0.85,37
2023-01-21,bellabot,SV1000213954003,20:50:E7:02:87:DA,Soft-servis,2023-01-21 01:21:08,false,0.15,0.05,20
2023-01-21,bellabot,SV1000212910013,20:50:E7:23:79:E8,Flagman office,2023-01-21 12:53:43,false,0.60,0.50,30
2023-01-21,bellabot,sv1000214017022,20:50:E7:02:EB:56,Компот,2023-01-21 09:10:54,false,2.32,1.78,171
2023-01-21,bellabot,SV1000214017015,20:50:E7:02:E4:50,Fun Jump,2023-01-20 20:24:19,false,4.09,4.04,120
2023-01-21,bellabot,Sv1000214017008,20:50:E7:23:83:6A,Parmesan,2023-01-20 23:59:42,false,1.50,1.61,54
2023-01-21,bellabot,SV1000212910001,20:50:E7:23:3D:AA,Soft-servis,2023-01-21 04:17:55,false,2.20,1.77,177
2023-01-21,bellabot,SV1000214017013,20:50:E7:02:BF:E8,АРТ-Премиум,2023-01-21 08:36:16,false,0.90,0.51,67
2023-01-21,bellabot,SV1000211931012,D4:12:43:B0:D5:68,Gastreet_panorama,2023-01-21 01:14:45,false,0.25,0.30,15
2023-01-21,bellabot,620015050070163,D4:12:43:B1:02:2C,Gastreet_panorama,2023-01-21 02:22:50,false,3.12,2.59,67
2023-01-21,bellabot,sv1000213943015,20:50:E7:23:95:7C,Fun Jump Kazan,2023-01-21 09:49:01,false,1.68,1.05,55
2023-01-21,bellabot,SV1000214017033,20:50:E7:02:FD:36,Soft-servis,2023-01-21 08:57:23,false,0.54,0.81,4
2023-01-21,bellabot,SV1000211931009,D4:12:43:B0:F9:56,Gastreet_panorama,2023-01-21 16:25:20,false,0.08,0.08,6
2023-01-21,bellabot,620019240060415,20:50:E7:02:24:2A,Parmesan,2023-01-20 20:58:46,false,3.52,1.91,135
2023-01-21,bellabot,SV1000213954014,20:50:E7:23:71:74,Ресторан ГрильХаус,2023-01-21 10:04:52,false,0.42,0.54,33
2023-01-21,bellabot,SV1000214017034,20:50:E7:02:BE:0C,Soft-servis,2023-01-21 16:23:35,false,0.11,0.17,1
2023-01-21,kettybot,PNT102213716164,20:50:E7:23:69:5C,Parmesan,2023-01-20 23:42:22,false,0.79,0.60,49
2023-01-21,bellabot,sv1000213943034,20:50:E7:23:56:70,Чайхана PLOV,2023-01-21 00:15:03,false,0.25,0.24,9
2023-01-21,bellabot,SV1000214017031,20:50:E7:03:06:3A,Jango Park,2023-01-21 11:28:12,false,1.03,1.04,34
2023-01-21,bellabot,SV1000212652005,20:50:E7:23:B4:80,Sber Univercity,2023-01-21 13:34:14,false,0.93,0.10,9
2023-01-21,pudubot,PD9152213661013,20:50:E7:02:D2:28,Санаторий Заполярье,2023-01-21 10:42:05,false,9.80,1.36,1
2023-01-21,bellabot,SV1000211931010,D4:12:43:B0:E7:9A,Velich,2023-01-21 01:20:38,false,0.16,0.18,11
2023-01-20,kettybot,PNT102213716164,20:50:E7:23:69:5C,Parmesan,2023-01-19 23:59:06,false,0.51,0.47,38
2023-01-20,bellabot,SV1000214017033,20:50:E7:02:FD:36,Soft-servis,2023-01-20 09:49:03,false,1.68,2.53,5
2023-01-20,kettybot,PNT102213716159,20:50:E7:23:96:70,Динозаврия,2023-01-20 10:28:30,false,0.02,0.02,2
2023-01-20,bellabot,SV1000214017013,20:50:E7:02:BF:E8,АРТ-Премиум,2023-01-20 21:29:56,false,0.00,0.00,1
2023-01-20,bellabot,sv1000214017014,20:50:E7:02:EB:0A,Фанджамп Екатеринбург,2023-01-20 09:03:36,false,1.44,2.01,36
2023-01-20,bellabot,SV1000213954014,20:50:E7:23:71:74,Ресторан ГрильХаус,2023-01-20 11:00:41,false,0.49,0.63,31
2023-01-20,bellabot,SV1000213954003,20:50:E7:02:87:DA,Soft-servis,2023-01-20 18:26:00,false,0.07,0.04,8
2023-01-20,bellabot,SV1000211931010,D4:12:43:B0:E7:9A,Velich,2023-01-20 20:25:52,false,0.07,0.08,5
2023-01-20,bellabot,sv1000214017022,20:50:E7:02:EB:56,Компот,2023-01-20 08:22:14,false,1.13,0.65,63
2023-01-20,bellabot,sv1000213943034,20:50:E7:23:56:70,Чайхана PLOV,2023-01-20 00:09:44,false,0.34,0.34,14
2023-01-20,kettybot,PNT102213716158,20:50:E7:02:12:A8,Baltiya Hotel,2023-01-20 09:45:25,false,8.74,0.01,5
2023-01-20,bellabot,SV1000212652005,20:50:E7:23:B4:80,Sber Univercity,2023-01-19 22:37:16,false,10.88,0.84,49
2023-01-20,bellabot,SV1000212910001,20:50:E7:23:3D:AA,Soft-servis,2023-01-20 06:13:52,false,1.27,1.10,110
2023-01-20,bellabot,SV1000214017001,20:50:E7:02:7F:10,Динозаврия,2023-01-20 09:53:23,false,0.61,0.42,20
2023-01-20,bellabot,SV1001205116386,D4:12:43:BF:63:8E,Firemakers,2023-01-20 09:01:43,false,2.47,2.83,188
2023-01-20,bellabot,620019240060415,20:50:E7:02:24:2A,Parmesan,2023-01-19 21:51:39,false,2.64,1.46,108
2023-01-20,bellabot,SV1000211931009,D4:12:43:B0:F9:56,Gastreet_panorama,2023-01-20 16:21:13,false,0.15,0.21,6
2023-01-20,kettybot,pnt102213716189,20:50:E7:23:BB:68,SMS,2023-01-20 07:38:34,false,4.86,8.55,13
2023-01-20,kettybot,PNT102213716170,20:50:E7:02:F3:3E,Neo,2023-01-20 10:36:58,false,0.88,0.58,68
2023-01-20,bellabot,SV1000214017031,20:50:E7:03:06:3A,Jango Park,2023-01-20 16:06:37,false,0.39,0.40,12
2023-01-20,bellabot,SV1000214017015,20:50:E7:02:E4:50,Fun Jump,2023-01-20 11:48:36,false,1.69,1.54,71
2023-01-20,bellabot,SV1000211931012,D4:12:43:B0:D5:68,Gastreet_panorama,2023-01-19 23:52:31,false,0.62,0.60,17
2023-01-20,bellabot,620015050070163,D4:12:43:B1:02:2C,Gastreet_panorama,2023-01-20 03:52:26,false,1.63,1.85,35
2023-01-20,bellabot,620019270070278,20:50:E7:02:FD:68,Perchini,2023-01-20 06:37:37,false,0.87,0.87,41
2023-01-20,bellabot,sv1000213943015,20:50:E7:23:95:7C,Fun Jump Kazan,2023-01-20 11:09:00,false,0.35,0.26,18
2023-01-20,bellabot,SV1000212910013,20:50:E7:23:79:E8,Flagman office,2023-01-20 00:25:55,false,0.07,0.09,6
2023-01-20,pudubot,PD9152213661013,20:50:E7:02:D2:28,Санаторий Заполярье,2023-01-20 08:52:11,false,2.63,0.57,2
2023-01-20,pudubot,PD9152212113001,D4:12:43:C4:A3:AA,Gastreet_panorama,2023-01-20 08:18:15,false,0.20,0.15,9
2023-01-20,bellabot,Sv1000214017008,20:50:E7:23:83:6A,Parmesan,2023-01-19 23:08:45,false,1.35,1.70,53
2023-01-20,bellabot,SV1114223233001,10:2C:6B:97:C7:FE,Soft-Stend,2023-01-20 11:26:34,false,1.06,0.71,79
2023-01-20,bellabot,SV1000214017034,20:50:E7:02:BE:0C,Soft-servis,2023-01-20 12:09:22,false,1.34,2.07,2
2023-01-19,bellabot,620019240060415,20:50:E7:02:24:2A,Parmesan,2023-01-19 12:02:58,false,1.45,0.92,72
2023-01-19,kettybot,PNT102213716158,20:50:E7:02:12:A8,Baltiya Hotel,2023-01-18 22:35:35,false,10.91,0.00,5
2023-01-19,bellabot,SV1000212910013,20:50:E7:23:79:E8,Flagman office,2023-01-19 00:21:16,false,0.15,0.21,11
2023-01-19,bellabot,620015050070163,D4:12:43:B1:02:2C,Gastreet_panorama,2023-01-19 07:42:00,false,0.80,1.06,26
2023-01-19,bellabot,SV1000211931009,D4:12:43:B0:F9:56,Gastreet_panorama,2023-01-19 00:29:29,false,0.01,0.01,1
2023-01-19,bellabot,SV1000214017033,20:50:E7:02:FD:36,Soft-servis,2023-01-19 13:01:29,false,0.48,0.00,4
2023-01-19,bellabot,sv1000214017022,20:50:E7:02:EB:56,Компот,2023-01-18 23:43:02,false,0.78,0.57,59
2023-01-19,bellabot,SV1000214017034,20:50:E7:02:BE:0C,Soft-servis,2023-01-19 11:51:55,false,0.63,0.93,2
2023-01-19,bellabot,SV1000214017001,20:50:E7:02:7F:10,Динозаврия,2023-01-19 06:54:44,false,1.59,1.00,34
2023-01-19,bellabot,SV1000213954014,20:50:E7:23:71:74,Ресторан ГрильХаус,2023-01-19 09:56:39,false,0.56,0.46,28
2023-01-19,kettybot,PNT102213716165,20:50:E7:02:36:E0,Soft-servis,2023-01-19 09:02:30,false,0.46,0.58,1
2023-01-19,bellabot,SV1001205116386,D4:12:43:BF:63:8E,Firemakers,2023-01-19 10:43:48,false,1.77,2.10,136
2023-01-19,kettybot,PNT102213716170,20:50:E7:02:F3:3E,Neo,2023-01-19 09:53:02,false,0.62,0.39,49
2023-01-19,bellabot,SV1000214017015,20:50:E7:02:E4:50,Fun Jump,2023-01-19 11:33:16,false,0.95,0.97,27
2023-01-19,pudubot,PD9152213661013,20:50:E7:02:D2:28,Санаторий Заполярье,2023-01-19 08:16:13,false,2.23,1.14,6
2023-01-19,bellabot,SV1000214017031,20:50:E7:03:06:3A,Jango Park,2023-01-19 18:19:27,false,0.18,0.21,3
2023-01-19,kettybot,PNT102213716159,20:50:E7:23:96:70,Динозаврия,2023-01-19 11:26:01,false,0.07,0.05,5
2023-01-19,bellabot,Sv1000214017008,20:50:E7:23:83:6A,Parmesan,2023-01-18 23:19:26,false,1.18,1.60,49
2023-01-19,bellabot,620019270070278,20:50:E7:02:FD:68,Perchini,2023-01-19 06:57:37,false,0.54,0.72,33
2023-01-19,bellabot,SV1000212910001,20:50:E7:23:3D:AA,Soft-servis,2023-01-19 06:16:34,false,1.22,1.12,109
2023-01-19,bellabot,sv1000214017014,20:50:E7:02:EB:0A,Фанджамп Екатеринбург,2023-01-19 11:55:45,false,0.57,0.79,15
2023-01-19,bellabot,sv1000213943015,20:50:E7:23:95:7C,Fun Jump Kazan,2023-01-19 11:51:06,false,0.65,0.36,17
2023-01-19,bellabot,sv1000213943034,20:50:E7:23:56:70,Чайхана PLOV,2023-01-19 14:17:04,false,0.22,0.21,9
2023-01-19,kettybot,PNT102213716164,20:50:E7:23:69:5C,Parmesan,2023-01-18 23:57:58,false,0.53,0.60,37
2023-01-19,bellabot,SV1000212652005,20:50:E7:23:B4:80,Sber Univercity,2023-01-19 03:38:22,false,6.86,0.59,28
2023-01-19,bellabot,SV1000211931012,D4:12:43:B0:D5:68,Gastreet_panorama,2023-01-19 00:11:51,false,0.30,0.41,16
2023-01-19,bellabot,SV1114223233001,10:2C:6B:97:C7:FE,Soft-Stend,2023-01-19 16:48:10,false,0.70,0.49,55
2023-01-18,bellabot,SV1000214017033,20:50:E7:02:FD:36,Soft-servis,2023-01-18 09:22:04,false,0.13,0.19,6
2023-01-18,kettybot,PNT102213716158,20:50:E7:02:12:A8,Baltiya Hotel,2023-01-18 00:19:55,false,10.17,0.00,4
2023-01-18,bellabot,SV1000211931012,D4:12:43:B0:D5:68,Gastreet_panorama,2023-01-18 00:48:11,false,0.70,0.28,12
2023-01-18,bellabot,SV1000211931009,D4:12:43:B0:F9:56,Gastreet_panorama,2023-01-18 16:26:17,false,0.06,0.10,5
2023-01-18,bellabot,SV1000214017001,20:50:E7:02:7F:10,Динозаврия,2023-01-18 10:29:55,false,1.00,0.66,21
2023-01-18,kettybot,PNT102213716159,20:50:E7:23:96:70,Динозаврия,2023-01-18 14:26:34,false,0.06,0.06,5
2023-01-18,bellabot,620019240060415,20:50:E7:02:24:2A,Parmesan,2023-01-17 21:25:24,false,3.08,1.67,130
2023-01-18,pudubot,PD9152213661013,20:50:E7:02:D2:28,Санаторий Заполярье,2023-01-18 06:36:06,false,3.90,1.96,7
2023-01-18,bellabot,sv1000213943034,20:50:E7:23:56:70,Чайхана PLOV,2023-01-18 00:17:57,false,0.20,0.18,10
2023-01-18,bellabot,SV1001205116386,D4:12:43:BF:63:8E,Firemakers,2023-01-18 09:42:23,false,1.79,1.99,134
2023-01-18,bellabot,SV1000214017034,20:50:E7:02:BE:0C,Soft-servis,2023-01-18 11:01:28,false,2.48,3.80,2
2023-01-18,bellabot,SV1000214017013,20:50:E7:02:BF:E8,АРТ-Премиум,2023-01-18 12:28:25,false,0.03,0.03,3
2023-01-18,pudubot,PD9152212113001,D4:12:43:C4:A3:AA,Gastreet_panorama,2023-01-18 12:07:48,false,0.37,0.21,10
2023-01-18,bellabot,sv1000213943015,20:50:E7:23:95:7C,Fun Jump Kazan,2023-01-18 11:23:07,false,1.11,0.64,41
2023-01-18,bellabot,620019270070278,20:50:E7:02:FD:68,Perchini,2023-01-18 06:31:21,false,0.98,0.87,50
2023-01-18,bellabot,SV1000213954003,20:50:E7:02:87:DA,Soft-servis,2023-01-18 00:27:17,false,0.05,0.03,17
2023-01-18,bellabot,SV1000214017031,20:50:E7:03:06:3A,Jango Park,2023-01-18 19:16:43,false,0.22,0.24,7
2023-01-18,kettybot,PNT102213716170,20:50:E7:02:F3:3E,Neo,2023-01-18 09:55:14,false,0.58,0.37,47
2023-01-18,bellabot,Sv1000214017008,20:50:E7:23:83:6A,Parmesan,2023-01-17 21:20:45,false,3.15,1.76,47
2023-01-18,bellabot,sv1000214017022,20:50:E7:02:EB:56,Компот,2023-01-18 08:44:01,false,0.77,0.60,62
2023-01-18,bellabot,620015050070163,D4:12:43:B1:02:2C,Gastreet_panorama,2023-01-18 08:46:33,false,0.72,0.80,18
2023-01-18,bellabot,SV1000212910001,20:50:E7:23:3D:AA,Soft-servis,2023-01-18 06:33:45,false,0.94,0.93,84
2023-01-18,bellabot,SV111422323005,20:50:E7:40:1B:AA,Soft-Stend,2023-01-18 16:19:41,false,0.17,0.18,13
2023-01-18,bellabot,SV1114223233001,10:2C:6B:97:C7:FE,Soft-Stend,2023-01-18 09:22:12,false,1.13,0.52,61
2023-01-18,bellabot,SV1000212652005,20:50:E7:23:B4:80,Sber Univercity,2023-01-18 15:16:31,false,0.22,0.12,9
2023-01-18,bellabot,SV1000213954014,20:50:E7:23:71:74,Ресторан ГрильХаус,2023-01-18 09:24:04,false,0.10,0.13,9
2023-01-18,bellabot,sv1000214017014,20:50:E7:02:EB:0A,Фанджамп Екатеринбург,2023-01-18 09:49:37,false,0.67,0.94,24
2023-01-18,bellabot,SV1000214017015,20:50:E7:02:E4:50,Fun Jump,2023-01-18 11:27:59,false,0.03,0.04,3
2023-01-18,kettybot,PNT102213716165,20:50:E7:02:36:E0,Soft-servis,2023-01-18 15:14:20,false,0.26,0.32,6
2023-01-18,bellabot,SV1000212910013,20:50:E7:23:79:E8,Flagman office,2023-01-18 00:55:16,false,0.58,0.67,39
2023-01-18,kettybot,PNT102213716164,20:50:E7:23:69:5C,Parmesan,2023-01-18 00:09:07,false,0.35,0.32,28
2023-01-17,bellabot,620019270070278,20:50:E7:02:FD:68,Perchini,2023-01-17 07:01:31,false,0.47,0.52,24
2023-01-17,bellabot,SV1114223233001,10:2C:6B:97:C7:FE,Soft-Stend,2023-01-17 13:55:11,false,0.58,0.42,50
2023-01-17,pudubot,PD9152213661013,20:50:E7:02:D2:28,Санаторий Заполярье,2023-01-17 17:59:31,false,3.51,0.84,1
2023-01-17,kettybot,PNT102213716164,20:50:E7:23:69:5C,Parmesan,2023-01-17 01:07:11,false,0.38,0.39,31
2023-01-17,bellabot,sv1000214017014,20:50:E7:02:EB:0A,Фанджамп Екатеринбург,2023-01-17 10:33:06,false,0.95,1.13,27
2023-01-17,bellabot,SV1000214017031,20:50:E7:03:06:3A,Jango Park,2023-01-17 17:22:04,false,1.13,0.33,10
2023-01-17,bellabot,SV1000211931009,D4:12:43:B0:F9:56,Gastreet_panorama,2023-01-17 18:27:42,false,0.04,0.04,2
2023-01-17,bellabot,SV1000214017001,20:50:E7:02:7F:10,Динозаврия,2023-01-17 10:12:56,false,1.28,0.49,28
2023-01-17,bellabot,SV1000213954014,20:50:E7:23:71:74,Ресторан ГрильХаус,2023-01-17 10:22:16,false,0.13,0.16,14
2023-01-17,bellabot,SV1000211931012,D4:12:43:B0:D5:68,Gastreet_panorama,2023-01-17 11:25:16,false,0.08,0.11,7
2023-01-17,bellabot,sv1000214017022,20:50:E7:02:EB:56,Компот,2023-01-16 23:43:55,false,0.77,0.57,63
2023-01-17,bellabot,SV1000213954003,20:50:E7:02:87:DA,Soft-servis,2023-01-17 12:21:21,false,0.14,0.20,8
2023-01-17,bellabot,Sv1000214017008,20:50:E7:23:83:6A,Parmesan,2023-01-16 21:51:03,false,2.65,2.28,72
2023-01-17,bellabot,620019240060415,20:50:E7:02:24:2A,Parmesan,2023-01-16 22:01:06,false,2.48,1.31,104
2023-01-17,kettybot,PNT102213716170,20:50:E7:02:F3:3E,Neo,2023-01-17 09:42:24,false,0.79,0.54,62
2023-01-17,bellabot,SV1000212652005,20:50:E7:23:B4:80,Sber Univercity,2023-01-16 22:28:29,false,2.03,0.38,13
2023-01-17,bellabot,SV1000212910001,20:50:E7:23:3D:AA,Soft-servis,2023-01-17 07:07:42,false,1.37,1.28,126
2023-01-17,bellabot,SV1000214017033,20:50:E7:02:FD:36,Soft-servis,2023-01-17 08:13:32,false,1.27,1.90,21
